item_id,prod_info,category,itemID_new,category_num
221538,NICE CLAUP 夏季新款 甜美 全蕾丝 长袖 个性 棒球 防晒 外套 171247010 ,10-4371,218,1
221914,（ 美国直邮 ） Burt s Bees   小蜜蜂 宝宝洗护 必备 3 件套 ,44-3605,219,150
222221,bananababy 香蕉宝贝 女装 时尚 韩版 修身 小披肩外套 带 胸针 B22 W 337 ,10-4371,220,1
222928,丸美 旗舰店   丸美 水活 柔 茗 平衡 霜 50 g   保湿   面霜   保湿   补水   控油 ,50-4655,221,163
223412,站 言   翡翠 三彩 珠子 批发   8 mm 满 绿豆 散珠   缅甸玉石 玉珠 diy 散珠 ,4-5532,222,139
226764,E . artor / 咿 尔 特   圆框眼镜 复古墨镜   男女 潮人 豹纹 大 框 复古 太阳眼镜 ,25-6840,223,55
226839,苏 名 B02 正品 免 安装 侧吸式 集成灶 优美 大 集成环保灶 超 静音 全国 联保 ,23-6058,224,46
227886,如意 风   正品 2013 新款 女装 春 夏装 高档 民族风 性感 时尚 中式旗袍   3033 ,10-3448,225,0
227890,全国包邮 欧式 地中海 风格 手盆 洗面盆 洗脸盆 台上盆 - 雕刻 白 飞 鸬 荷花 ,53-6864,226,178
228380,婉甸 2013 秋装女装 新款正品 修身 条纹 长袖 毛针织衫 套头衫 女 1124030 ,10-5795,227,2
229979,【 索 秘 户外 】 JETBeam 捷特 明 BA 10   1 * AA   R5   经济 系列 强光手电筒 ！ ,30-3553,228,73
232716,东海水晶   纯天然 粉水晶手镯   冰种粉晶 旺 招桃花   正品 女款 时尚 镯子 ,4-4578,229,138
233878,专柜正品 NIKE 耐克 13 春 款 男子 针织运动长裤   531256 - 010 - 063 - 473 ,36-1047,230,121
234403,都市 爱巢 家纺   高档 加厚 水貂 绒 冬被 保暖被子 被芯 玉米 纤维 双人被 ,78-141,231,268
235088,南方寝饰 家纺   馨梦 超柔 被   床上用品   双人被芯 冬被 被子 特价包邮 ,78-141,232,268
235574,家用制氧机 海 之 氧 MAF - 006 A   家用 双人 吸氧机   浓度 流量 可调 氧气机 ,46-4921,233,152
236620,万姿曼   WZM   2013 秋 女 潮流 装 新款 纯棉 针织 V领开衫 短款 空调 衫 薄款 ,10-5795,234,2
237103,2013 艾蝶 秋季 新品外套 女   单扣 长袖 双层 料 雪纺 无 袋 外套 女 TB 3101073 ,10-4371,235,1
240448,314 & deg ; 大众迈腾 智能卡 遥控钥匙 替换 外壳   迈腾 遥控钥匙 遥控器 壳 ,84-3687,236,289
240671,【 新增 五 香味 】 有友 玩味 系列   带鱼 五香   山椒   500 g 散装 称重 ,9-7275,237,307
243045,晶 忆 千年   DIY饰品配件   散珠   天然红玛瑙 圆珠 半成品 6 - 14 MM ,4-5532,238,139
244570,诗 托 斐 尔   小 披肩 夏 短袖 手工钉珠 小坎肩 雪纺 开衫 薄 短款 百搭 女士 ,10-4371,239,1
245090,荣事达   1528 电热毯 电褥子 双人 双 控 调温   高档 绒棉 毛绒 正品特价 包邮 ,7-100,240,236
248177,正版 发烧碟 HQCD 魔 音 唱片   不甘寂寞   HQCD   1 CD 伤感 情歌 雷婷 侃侃 孙露 ,15-7326,241,14
248329,永恒 の 恋   复古 男生 手镯 泰银 纯银手镯 送 男友   哥特 朋克 火焰 纹 ,4-4578,242,138
248506,MQD 童鞋   正品 男童 英伦 绅士 风 休闲鞋子 ,33-3525,243,86
248809,爱思 巴苏   冬被   大豆 纤维 被子   加厚 双人   秋冬被   特价包邮     棉被芯 ,78-141,244,268
248951,Philips / 飞利浦   SHE 3590   MP3耳塞   入耳式 音乐耳机   MP3耳机   带 发票 ,85-2187,245,304
249003,【 H2 H 限时特价 】 SNELL 认证 HJC 摩托车头盔 * 全盔 CL - 16   SHOCK   绿色 ,58-7406,246,196
251120,百城 物美   保德安 防盗门锁芯   美心   盼盼 防盗门锁芯   加长 11 型 锁芯 ,21-1233,247,28
252785,IBYI 专柜正品   时尚 个性 V领 刺绣针织衫   大码 休闲短袖上衣 ,10-5795,248,2
252880,帝高 羊绒   女士 自由领 修身 印花 花朵 套头衫   甜美   上衣   特价   秋   6057 ,10-5795,249,2
253881,特 畅 恒   万用 宝   多功能 修整机   家用 打磨机   金属切割机   塑箱 送 七 件 ,21-3932,250,33
254301,中式 红色 新娘 结婚 敬酒服 旗袍 显 瘦 短款 伴娘服 姐妹裙 婚礼 2013 新款 女 ,10-3448,251,0
254630,LILY 丽丽 女装     淑女 v领 宽松 针织开衫 纯色长袖针织衫 112310 B 392 ,10-5795,252,2
254806,秀 观 唐 米兰花 改良 时尚 蕾丝旗袍 / 2013 夏装 新款 性感 旗袍裙 G 13548 ,10-3448,253,0
258335,索 秘 户外 】 JETBeam 捷特 明 BC40   XM - L   2 * 18650 强光手电筒 830 流 明 ！ ,30-3553,254,73
258673,Meaka / 茗 嘉   欧式 奢华 艺术 立柱盆   卫生间 洗面盆 洗手盆 洗脸池 单盆 ,53-4925,255,175
258855,名典屋   秋季   专柜正品   新款   纯色 针织开衫   斗 蓬   毛衫 E95 M 497 ,10-5795,256,2
259049,祥云 卫浴 3616 浴巾架 进口 304 不锈钢 卫浴挂件 毛巾架 浴室置物架 ,53-6047,257,177
259051,特价 洗脸盆   正品 陶瓷洗手盆   艺术台上盆 洗面盆   限 区域 包 物流 ,53-6864,258,178
259789,【 特价清仓 】 斯邦 廷 户外 男 超轻羽绒服   立领 加厚 保暖 鹅绒 外套 M1025 ,30-6465,259,76
260379,桑卡 专柜正品 2013 夏装 新品   蕾丝边 淑女 条纹 针织T恤 Y 2204030 M2 ,10-5795,260,2
261004,13 S 482   深圳   薇薇新娘 婚纱摄影   婚纱照   团购 ,20-6179,261,27
261290,雅 童 小铺   浅蓝色 彩线 翻领短外套   春 新品   女童上衣   上装 ,33-1347,262,84
262528,三彩 正品 女童春装   甜美 蕾丝 拼接 牛仔外套 休闲 百搭 T 121047 W40 ,33-1347,263,84
263952,芒 戈 2013 秋装 新款 女装   圆领 长袖 学生 针织衫   撞色 格纹毛衣 外套 包 邮 ,10-5795,264,2
264031,科勒   罗莎 连体座便器   K - 17659 T - 0 / - S - 0   305 坑 距   马桶 坐便器   特价 ,53-2697,265,168
264729,万人迷 春秋 新款 开衫   韩版 长袖 纯色 薄 针织衫   黑色 新品 修身短外套 女 ,10-5795,266,2
267375,新款 短袖 高档 时尚 丝绒旗袍 中老年 妈妈 长款 复古旗袍 晚装礼服   旗袍 ,10-3448,267,0
267408,【 莱普 】 豪华 欧式 仿古 室内门锁 执手锁   分体房门锁   三色 可 选   6031 ,21-1233,268,28
268527,小猪班纳 童装 网 供 款 秋装 新款 淑女 女童 双层 百搭 排扣 外套 正品 ,33-1347,269,84
268717,【 99 大 聚 惠 】 古 摄影   成都   婚纱摄影   拍 结婚照   婚纱照 拍摄   4399 ,20-6179,270,27
270185,博洋家纺   床上用品   凉席   苎麻 席   尊 享 天然 苎麻 席   新品   精品 ,78-7266,271,274
271833,德生   R-102   调频 / 调 幅 立体声收音机 ,85-7704,272,305
271888,野菜 鉴别 与 食用 手册 ( 第2版 ) 车 晋 滇   科技   农业 林业     正版 书籍   商城 ,35-7506,273,119
273211,2013 新款 旗袍 夏装   豹纹 性感旗袍 时尚 修身 日常 礼服裙   第五 衣柜 5214 ,10-3448,274,0
273750,千禧 纳 戏 牡丹 改良 时尚 旗袍 / 2013 夏装 新款 女装 复古 日常 旗袍裙 连 衣 ,10-3448,275,0
277693,奢 奇 泳衣   女 大 胸 小 胸 聚拢 裙式 三 件套 泳装 2013 温泉 韩风 大码 比基尼 ,74-7419,276,252
279383,3 Sunny   song   smile . . . 三思 3S 百搭 修身 黑色 弹力针织衫 A 23007 ,10-5795,277,2
280179,物色 银饰   织 梦 人   925纯银 镀 彩金   四 色 手链   精品 意大利 链 ,4-1760,278,137
281285,广州 樱花 钢化玻璃 抽油烟机 嵌入式燃气灶 油烟机燃气灶 消毒柜 三 件套 ,23-6058,279,46
281722,2013 秋装 新款 韩版 女装针织衫 毛衣 开衫 防晒 衫 薄 外套 镂空 蕾丝 空调 衫 ,10-5795,280,2
282069,慈 风 阁   开光 巴西 天然水晶 金发晶 开运 招财 吉祥手链 手珠 手串 佛珠 ,4-1760,281,137
282469,HE - 006   矩形 插头   重载连接器 6 芯   16A 侧 出线   航空插头 热流道 接插件 ,64-1943,282,206
282522,KARISMA   2013 欧洲站 秋   条纹 撞色 修身 荷叶边 下摆上衣   套头针织衫 女 ,10-5795,283,2
283220,佳维 视 22 寸 LED 液晶监视器   16 : 10 宽屏 显示   防静电 抗干扰   高清 画质 ,64-231,284,207
283437,麦考林   COLLECTION   秋装 新款   摩登 都市 奢华 针织开衫 ,10-5795,285,2
283564,美国 亚固   铝合金 顶 装 单排 伸缩 裤架 加厚   衣帽间 衣柜 柜 内 五金配件 ,21-2391,286,31
283972,紫 绮 家纺   超柔 床垫   单人 双人 地垫 床 褥子   床护垫   加厚 可 折叠   特价 ,78-5065,287,273
284051,【 94 退仓 】   艾格   Etam   夏季 1   烂 花 铆钉 蝙蝠 袖 针织衫 13012819186 ,10-5795,288,2
284232,吉吉 木   针织衫   女   开衫 韩版   燕尾 女式 针织毛衫   修身外套 女   秋季 新 ,10-5795,289,2
284966,499 专区   adidas   阿迪达斯   NEO   女   羽绒 撞色背心   深蓝   X 58520 ,36-4913,290,123
285176,特卖 5 折 起   美泰 正品   迪士尼 基础 公主 系列 X 2792 玩具娃娃   女孩玩具 ,65-2860,291,212
285666,三星 I8910 u   I 8320   S8500   I 5800   I 5700   W 799   i 8700 原装电池 + 座充 XX ,39-1630,292,128
286620,思宇 汽车 丝 圈 脚垫 pvc   按 车型 裁剪 加厚 喷丝 脚垫 车用地毯 别克 大众 ,84-6018,293,296
286940,玖姿 JUZUI 专柜正品   女装 花色   堆堆领 修身型 长袖针织衫   GQD 80106 ,10-5795,294,2
287497,12 加   巴西 天然 茶晶 烟晶 手链 6 - 16 mm 定神 安眠 男女 手链 ,4-1760,295,137
288151,2013 秋装 新款 韩版 女装   长袖 外 搭 衫   宽松 针织 羊毛开衫 女士毛衣外套 ,10-5795,296,2
288517,【 正版 】 小学生 新课标 课外 读物 . 第六 辑 ） 小故事 大道理   注音 版 ,35-4832,297,111
291187,飞利浦 双端金卤灯 / MHN - TD / 70 W   150 W   HID 灯管   RX 7s 灯头   气体 放电灯 ,53-7402,298,179
292875,唯有 家纺   大红 婚庆床品 被芯   加厚 全棉 绵羊 绒被   被子   冬被   特价 ,78-141,299,268
293034,TP-LINK   TL - WDR 4900   900 M   双频 千兆 无线路由器   穿 墙 王   无线wifi ,62-5523,300,204
296138,皇家宝贝 男女 宝宝绒布 铺棉 翻领上衣 ,33-1347,301,84
296314,2013 易菲 秋装 新款 专柜正品   宽松 印花 v领 长袖针织衫 女 大码 YLA 7074 ,10-5795,302,2
297015,2013 SIARE'S 雪儿 秋装 新款 泡泡袖 绣花 珍珠 圆领 中袖针织衫 1338 - 8108 ,10-5795,303,2
297105,雅芙 莲   韩版 宽松 条纹开衫 针织衫 / 镂空 甜美 女款 / 大码毛衣 开衫外套 ,10-5795,304,2
299780,F.NY 法妮   专柜正品   秋冬新品   蝙蝠衫 蕾丝   镂空针织衫 1232501 ,10-5795,305,2
300480,【 天 猫 预售 】 尚 玛可   罗莱 出品   床上用品   被芯   梵 嘉 . 舒雅 纤维被 ,78-141,306,268
300945,高斯达 家 纳 系列 衣柜五金 / 顶 装 新款 8 珠 抽拉 挂衣杆 / 柜 内 挂衣杆 ,21-2391,307,31
301913,伊 国 丽 蒂 2013 夏装 女装 低圆领   蝙蝠 袖 宽松 镂空 不对称毛衣 针织衫 ,10-5795,308,2
302864,gen简 牌 女装 专柜   2013 春季 新品   中长款 纯色 韩版西装   AG 6 G 0113 ,10-4371,309,1
305341,正版 育儿 儿童 教育 vcd   幼童 学 下棋 （ 象棋   围棋   国际象棋 ） 6 VCD碟片 ,15-5266,310,13
305873,【 赤 板 】 日商 独资   地垫 床垫 和室 式 踏踏 塌塌米   脱脂 琉球 榻榻米 ,54-6662,311,187
306013,粉蓝 衣橱 品牌 女装   2013 新款 秋装   职业 通勤 修身长袖针织衫 T69 Z 102 ,10-5795,312,2
308085,亲 宝 水晶   福禄寿 白 黄 红玛瑙手链   男 女款 玛瑙手链 饰品 促 富足   16 mm ,4-1760,313,137
308102,永恒 颜色 专柜正品 女装   蕾丝 印花 气质针织衫   假两件 长袖上衣 E 18602 ,10-5795,314,2
309612,英氏 正品   秋季 新品   男宝宝 休闲 学院风 棉质 舒适 外套   134079 ,33-1347,315,84
311645,菲尔   四叶草手链 手环   女   韩版   时尚 情侣 编织   玫瑰金 彩金 磁铁 手环 ,4-1760,316,137
312656,科勒 旗下 - 卡丽派恩 台下脸盆   面盆 15668 T - WK ,53-3238,317,169
313269,梦特娇   专柜正品   2013 新款 女款 翻领 短袖针织衫 SM 31029 ,10-5795,318,2
315642,幻 知 曲 家居   纯天然乳胶 枕头   休闲 护颈枕 旅游用品   O型 枕头 ,78-1823,319,269
316889,逸 红颜 特卖   塞北雪   春装 毛领 加厚 日常 旗袍   改良 时尚 复古 短款 ,10-3448,320,0
318240,卖 完   专柜正品   宽松 撞色 开衫 针织衫 外套 女 大码 YLS 7033 ,10-5795,321,2
319112,室内 阳台 种植 果树苗   钙果苗   奇果 特 菜   钙果 小苗   当年 结果 包 成活 ,52-2998,322,166
319429,13 S 374 【 西乡 固 戍 】 巴黎 婚纱   超值 婚纱 套餐 ,20-6179,323,27
320186,JC5   杰西伍 2013 春夏 潮流 简约 超短款 女装 薄款开衫 小外套 ,10-4371,324,1
320338,季 中 特惠 | M & amp ; S   2013 春 款   直筒 无 褶 弹力 阔 腿 长裤 | T 575440 T | 原价 399 ,10-6129,325,3
320595,邑 吖 新款童鞋   女童 黑色单鞋   水晶 蝴蝶结 儿童 公主 皮鞋 ,33-3525,326,86
321392,春秋装 韩版 撞色 休闲短外套   七分袖 短款上衣   PU皮 拼接 牛仔外套 女款 ,10-4371,327,1
321536,五福 闹 子 新款 镂空 蝙蝠 袖 针织衫 糖果色 大码女装 针织毛衣 韩版 潮 包邮 ,10-5795,328,2
323488,（ 美国直邮 ） CaliforniaBaby 加州 宝宝 金盏草 沐浴露 251 ML 乳液 192 ML ,44-3605,329,150
323873,梵洁诗 长效 保湿 精华 30 ml 保湿 补水 美白精华液 专柜正品 ,50-3326,330,162
324582,ADIDAS 阿迪达斯   45 折   男子 保暖外套   羽绒服   茄克   灰 鹅绒   P 91469 ,36-2558,331,122
325185,正品 金音   JYFH - E130   四 键 双排   降 B   调   转   F   调   两用   漆 金   圆号 ,40-2595,332,141
327552,诺基亚 包邮 （ Nokia ） BP - 3 L 原装电池 适用 于 603   701   510 正品行货 ,39-1630,333,128
328895,adidas   阿迪达斯   六 折   训练   女   针织长裤   深 麻灰   Z 25409 ,36-1047,334,121
330346,TOTO 台下盆   LW 588 RB   台下式 洗脸盆   面盆 ,53-3238,335,169
330557,卡诺辛蒂   2013 秋季 新款   针织开衫   薄款   空调 衫   女装   镂空 蕾丝 外套 ,10-5795,336,2
330718,浅秋   专柜正品   秋冬新款   韩版 V领 渐变色 打底 修身 羊毛衫 套衫 ,10-5795,337,2
330761,2013 款 威 古 氏 正品   偏光太阳镜   女款 驾驶镜   时尚墨镜   太阳眼镜 9011 ,25-6840,338,55
333022,新 译本   老鼠 记者 26       特工 鼠 OOK   世界 经典 儿童文学 ,35-4832,339,111
333170,vgrass 维格娜丝 春秋 高领 短袖 镂空 印花 通勤 复古 套头针织衫 黑 36898 ,10-5795,340,2
333489,逸 福 真丝旗袍 长款 复古   夏天 旗袍   淡雅 水墨 旗袍   高档 订做 旗袍 新款 ,10-3448,341,0
337534,凯瑞   澳毛 中 厚 床垫   三 层 加厚   保暖 防潮 抗菌   特价 床褥 热销 ,78-5065,342,273
338665,晨 恋 2013 夏装 新款   改良 时尚 复古 短款旗袍 连衣裙   蕾丝 日常 显 瘦 黑色 ,10-3448,343,0
338705,韩 都 衣 舍 旗舰店 女 韩国 2013 秋 新款 女装 雪纺 拼接 宽松 显 瘦 圆领针织衫 ,10-5795,344,2
339980,芭蒂娜 2013 秋装 新款   通勤 OL 气质 优雅 修身小外套 女 B 211216 - A ,10-4371,345,1
340939,Vanward / 万和 CXW-200 - J 05 CW + B8-B08X   抽油烟机 燃气灶 套餐 灶具 套装 ,23-6058,346,46
341926,梦庄 红花 绿叶 折叠脏衣篮   脏衣篓   收纳篮   收纳桶 ,6-7629,347,199
342068,蔻 莲 娜 2013 秋装 新款 韩版条纹针织衫   中长款 宽松 长袖开衫 春秋女装 ,10-5795,348,2
342650,专柜正品   ADIDAS 阿迪达斯   男子 户外 梭织 羽绒服   W 43736   63 折 ,36-2558,349,122
342703,郁香菲 专柜正品 秋装 新款 蝴蝶结 撞色 拼接开衫 针织毛衫 女 DY 31073 ,10-5795,350,2
342961,米尚 2013 春夏 新款 女 欧美 时尚 帅气 拉链 装饰 偏 门襟 夹克 短外套 正品 ,10-4371,351,1
344061,『 经典 V领 吸 腰 开衫 』 卡利亚里   春 款   直线型 烫 片 造型款 开衫 ,10-5795,352,2
344062,百 乘 戈菲尔   防尘 简约 现代   宜家 简易 玄关   U型 栏   百叶 对 开门   鞋柜 A2 ,54-7309,353,188
344515,思凡 Sunfed   正品 女装   职业   时装   气质   经典   针织衫   S11 DM 0059 EA 9 ,10-5795,354,2
345355,2013 春装 新款 韩版 休闲 气质 修身 圆领 百搭 中长款 小西装 西服外套 女 ,10-4371,355,1
345460,2013 春装 新品 品质 女装 女 弹力 毛针织衫 修身 中长款 长袖开衫 外套 开衫 ,10-5795,356,2
346158,Bk   32   39   42   46   47   50 寸 液晶电视机挂架 可 伸缩 支架 通用 ,23-2855,357,45
347163,【 亲笔 签名 专辑 】 郭静 ： 在 树 上 唱歌   CD ,15-7326,358,14
347646,韩 都 衣 舍 韩国 2013 秋冬新款 女装 套头 中长款 长袖针织衫 JW 2003 筱 ,10-5795,359,2
347694,针织衫 开衫   2013 秋装 新款 女装 蕾丝 花边 镂空 修身针织衫 毛衣 外套 女 ,10-5795,360,2
347751,维 洁   冬被   加厚   被子   棉被芯   保暖 被芯   单人 双人 200150 特价   包邮 ,78-141,361,268
347920,6 折 耐克 正品 男装   乔丹 系列   75% 灰 鸭绒   羽绒背心 马甲 418495 现 ,36-4913,362,123
349276,惠达 卫浴   自 洁 釉   喷射 虹吸式   连体坐便器 HDC 6111   缓 降 盖 马桶 ,53-2697,363,168
350798,粉红豹   材料包   果冻 钻 琉璃 钻 手机美容 贴钻 diy 水钻 外壳 ,4-5532,364,139
350926,镂空 水溶 蕾丝旗袍 2013 新款   红色 蕾丝旗袍   短袖 鱼尾 修身 改良旗袍裙 ,10-3448,365,0
350953,碧 修 堂   雪晶灵 皙白 亮采 晚霜 50 g 补水 美白 修复 抗氧化面霜 ,50-4655,366,163
352260,一 叶子 海藻 衡 净 清爽乳液   150 ml   控油   补水   保湿   收缩 毛孔 ,50-4655,367,163
352445,adidas   阿迪达斯   NEO   男子   运动长裤   学院 藏青 蓝   G 79760 ,36-1047,368,121
353126,诗 领   2013 秋装 新款 韩国 女装 韩版 中长款 麻花开衫毛衣 打底外套 修身 ,10-5795,369,2
353644,陶玉梅   2012 春 款 新装   毛呢 翻领 绣花 时尚小外套   D51 D 140 ,10-4371,370,1
353813,中国 漂流 之 乡 & mdash ; & mdash ; 清远 漂流   清远 飞来峡 漂流 【 无需 预约     电子 票 】 ,66-427,371,221
354225,飞利浦 蒸汽挂烫机 GC 515   家用   蒸汽电熨斗 手持式   强劲 除皱 正品特价 ,7-1192,372,237
354843,布 蕾 美 2013 春夏 韩版喇叭裤 潮 休闲女装 显 瘦 微喇裤 弹力 修身长裤 ,10-6129,373,3
356637,鸿兴 源 调味品 / 调料   食用 佐料   调味 瓶装   大蒜粉   550 g ,41-814,374,145
356805,雪歌 / XG 原创   2013 秋季 新款 女装 修身 简约 通勤 OL 姜黄色 毛针织衫 CK 18 ,10-5795,375,2
357096,2012 新款 长袖外衣 皮衣 防晒衣 外套女装 欧洲站 女 女 外套 小外套 短外套 ,10-4371,376,1
358660,长寿 部落   茶花 粉蜜 500 g 广口瓶   天然 纯正 深山 野生蜂蜜 原生态 无添加 ,76-5583,377,264
359347,【 吊牌 价 539 】 茵曼 2013 秋 新款 亚麻 长袖 V领 中长款 针织衫 H 823132368 ,10-5795,378,2
361041,联兴 联兴   S925 纯银 泰银 DIY 手串 配件 5.5 MM 玫瑰花 花托 珠 帽   珠 盖 ,4-5532,379,139
361055,xindi 小西装 女 外套 薄款 修身 短款 淑女 显 瘦 中袖 透气 防晒 七分袖 空调 ,10-4371,380,1
361130,HRTIS 女装 专柜正品     法国 小雏菊 印花面料 薄 透 短装 上衣   原价 2326 ,10-4371,381,1
361703,唯 玫 VEME 新款 超 显 瘦 多种 穿法 群 式 泳衣 印花 拼接 三件套泳衣 2235 ,74-7419,382,252
361889,仅 售 1999 元 ， 尊 享 9999 元 【 唯一 婚纱摄影 】 顶级 婚纱套 系 ！ ,20-6179,383,27
361900,9.9 玖姿 官方 旗舰店 JUZUI 简约 拉链 显 瘦 开衫 针织休闲衫 专柜 2013 女装 ,10-5795,384,2
362532,特价清仓 　 岚 烟 夏装 新款   时尚 唐装 短袖 修身 短 改良旗袍 礼服 ,10-3448,385,0
